eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/cluster_value_loss,loss/loss,loss/policy_entropy,loss/policy_loss,loss/skill_loss,loss/value_loss,loss/vq_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
172.63636363636363,6.363636493682861,368.0,0.0117376409471035,0.1821085661649704,0.0,0.12602508068084717,2.6965129375457764,-0.0004160188836976886,0.0037200385704636574,0.30681243538856506,0.12973588705062866,0.1298474669456482,1.0,256.0,44.46244331100024,16384.0
311.5135135135135,5.135135173797607,2664.0,0.009648426435887814,0.1393229216337204,0.0,0.1446632593870163,2.6872260570526123,-0.0005565866595134139,0.0037205007392913103,0.34418419003486633,0.08079684525728226,0.18348097801208496,2.0,512.0,50.61335084307939,32768.0
356.24418604651163,4.651162624359131,2643.0,0.011505679227411747,0.1351725310087204,0.0,0.25394052267074585,2.671786308288574,0.0011857899371534586,0.003718812018632889,0.5589452385902405,0.0829995796084404,0.24790316820144653,3.0,768.0,56.81121280998923,49152.0
360.36,3.5999999046325684,2720.0,0.017393657937645912,0.1571044921875,0.0,0.2498161792755127,2.6552393436431885,0.0008334298036061227,0.0037127628456801176,0.5510702729225159,0.09783754497766495,0.29591071605682373,4.0,1024.0,62.83544626412913,65536.0
319.24,4.0,2703.0,0.007175898179411888,0.08355712890625,0.0,0.2206142395734787,2.671830415725708,-0.0006190629792399704,0.003702507121488452,0.4959031343460083,0.13645602762699127,0.3634401559829712,5.0,1280.0,68.89722428214736,81920.0
266.1,4.800000190734863,2733.0,0.007989944890141487,0.0847981795668602,0.0,0.38004013895988464,2.6523778438568115,-0.0006237687193788588,0.0036836385261267424,0.8143754005432129,0.19799868762493134,0.3947334289550781,6.0,1536.0,74.89268879499286,98304.0
221.91,5.099999904632568,2739.0,0.006857888773083687,0.0860392227768898,0.0,0.4028737246990204,2.6602985858917236,0.0020955365616828203,0.0036847516894340515,0.8547623753547668,0.18843519687652588,0.4236701726913452,7.0,1792.0,80.8733739820309,114688.0
209.02,5.300000190734863,2686.0,0.007932701148092747,0.1004842147231102,0.0,0.386393278837204,2.6384036540985107,-0.0009551796247251332,0.0036657012533396482,0.8274648189544678,0.2728070020675659,0.4968317151069641,8.0,2048.0,86.97220483096316,131072.0
163.38,5.0,2698.0,0.007406475022435188,0.0832316055893898,0.0,0.4219624996185303,2.616518259048462,-0.0011514759389683604,0.003652076004073024,0.8985583782196045,0.31618741154670715,0.5313122272491455,9.0,2304.0,93.04474753211252,147456.0
160.78,5.300000190734863,2704.0,0.010556583292782307,0.15155029296875,0.0,0.5307419896125793,2.580307722091675,0.0018433808581903577,0.003629733109846711,1.1094032526016235,0.419373482465744,0.5762480795383453,10.0,2560.0,99.10379043105058,163840.0
112.03,5.400000095367432,2549.0,0.0062508489936590195,0.06982421875,0.0,0.567188024520874,2.548614263534546,0.0004922586958855391,0.00361144938506186,1.184363842010498,0.4775789678096771,0.6088414192199707,11.0,2816.0,105.53042164607905,180224.0
97.96,4.5,2585.0,0.0074911643750965595,0.0918782576918602,0.0,0.5707784295082092,2.528188467025757,-8.25356528366683e-06,0.0035830996930599213,1.1921368837356567,0.633216917514801,0.6600890159606934,12.0,3072.0,111.86839359207079,196608.0
