eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
83.81,-2.5299999713897705,305.0,0.00014873901091050357,0.0,2.707920789718628,-0.00022824802726972848,0.35982099175453186,0.007782340049743652,1.0,256.0,53.64953793794848,16384.0
88.56,-2.809999942779541,4845.0,0.00022139640350360423,0.0,2.7071094512939453,-0.0004535860207397491,0.1681562215089798,0.023334085941314697,2.0,512.0,57.03764537512325,32768.0
81.97,-2.8299999237060547,4851.0,0.0010721039725467563,0.0009562174673192203,2.702775001525879,-0.0008220445015467703,0.14247381687164307,0.09189999103546143,3.0,768.0,60.41568637313321,49152.0
83.08,-2.630000114440918,4855.0,0.0021205416414886713,0.0103759765625,2.69360613822937,-0.0017939368262887,0.1418551653623581,0.18117499351501465,4.0,1024.0,63.790704340906814,65536.0
86.49,-2.109999895095825,4814.0,0.0014503846177831292,0.012430827133357525,2.690424680709839,-0.0014727977104485035,0.1300809532403946,0.240059494972229,5.0,1280.0,67.1944916609209,81920.0
87.27,-2.819999933242798,4990.0,0.0012961378088220954,0.0030314128380268812,2.685924530029297,-0.0014054691419005394,0.15384966135025024,0.2967407703399658,6.0,1536.0,70.4783061069902,98304.0
84.44,-2.4100000858306885,4763.0,0.0031155270989984274,0.014506022445857525,2.6744067668914795,-0.0031371682416647673,0.12225326895713806,0.3407849669456482,7.0,1792.0,73.91836548410356,114688.0
82.92,-2.069999933242798,4673.0,0.002124328864738345,0.009928385727107525,2.671912908554077,-0.0029729995876550674,0.10725531727075577,0.40146273374557495,8.0,2048.0,77.425234176917,131072.0
84.4,-1.899999976158142,4897.0,0.004039442632347345,0.03019205667078495,2.6608145236968994,-0.004133039619773626,0.09839701652526855,0.3706212043762207,9.0,2304.0,80.77185189700685,147456.0
81.54,-2.0999999046325684,4903.0,0.003448373405262828,0.0252685546875,2.663914203643799,-0.004775441717356443,0.10888100415468216,0.39101582765579224,10.0,2560.0,84.11383420508355,163840.0
77.34,-1.5800000429153442,4989.0,0.0034958093892782927,0.02496337890625,2.66284441947937,-0.005394811276346445,0.09116709977388382,0.48612451553344727,11.0,2816.0,87.39809777704068,180224.0
82.0,-1.7000000476837158,4812.0,0.0055113788694143295,0.0554402656853199,2.646970748901367,-0.008781246840953827,0.09008754044771194,0.4658464193344116,12.0,3072.0,90.80292571010068,196608.0
74.91,-1.2100000381469727,4927.0,0.005584724247455597,0.0600382499396801,2.635952949523926,-0.007946997880935669,0.07033617794513702,0.5210933685302734,13.0,3328.0,94.12844126508571,212992.0
79.24,-1.1100000143051147,4848.0,0.005355552304536104,0.05999755859375,2.632179021835327,-0.009906691499054432,0.08181687444448471,0.4324530363082886,14.0,3584.0,97.50845652492717,229376.0
74.61,-0.8999999761581421,4680.0,0.0050123813562095165,0.0529988594353199,2.6250064373016357,-0.010873827151954174,0.07553160190582275,0.43070441484451294,15.0,3840.0,101.0099010230042,245760.0
75.33,-0.6899999976158142,4881.0,0.007163877133280039,0.0934855118393898,2.594513416290283,-0.010403710417449474,0.06826949864625931,0.4485481381416321,16.0,4096.0,104.3668962540105,262144.0
82.02,-0.33000001311302185,4620.0,0.00680706650018692,0.0862223282456398,2.5893325805664062,-0.012883228249847889,0.05507499352097511,0.467423677444458,17.0,4352.0,107.91390617494471,278528.0
81.88,-0.18000000715255737,4731.0,0.007038726005703211,0.0891520157456398,2.575943946838379,-0.012687633745372295,0.05962128937244415,0.5094356536865234,18.0,4608.0,111.37758435006253,294912.0
78.53,-0.25999999046325684,4841.0,0.0077674188651144505,0.1014404296875,2.577491283416748,-0.01453670859336853,0.058757442981004715,0.4546336531639099,19.0,4864.0,114.76222026301548,311296.0
77.11,-0.11999999731779099,4947.0,0.007992793805897236,0.104248046875,2.572558641433716,-0.01199814397841692,0.07516682893037796,0.4275793433189392,20.0,5120.0,118.07444948493503,327680.0
78.94,0.07000000029802322,4923.0,0.008739150129258633,0.1215006485581398,2.527418375015259,-0.015683278441429138,0.0635443851351738,0.42923611402511597,21.0,5376.0,121.40425511496142,344064.0
78.86,-0.14000000059604645,4802.0,0.009079133160412312,0.1222941055893898,2.5344393253326416,-0.016150102019309998,0.05072862282395363,0.42187976837158203,22.0,5632.0,124.81610448495485,360448.0
80.57,0.4399999976158142,4949.0,0.009338964708149433,0.1265665739774704,2.533543348312378,-0.013488799333572388,0.05211097002029419,0.3759427070617676,23.0,5888.0,128.12738119298592,376832.0
76.94,0.47999998927116394,4939.0,0.010184830985963345,0.1430867463350296,2.5302894115448,-0.015175447799265385,0.04408213123679161,0.3745419979095459,24.0,6144.0,131.4452291401103,393216.0
78.97,0.5099999904632568,4736.0,0.010478123091161251,0.1483357697725296,2.504772424697876,-0.014486968517303467,0.04581981897354126,0.4098173975944519,25.0,6400.0,134.90495021594688,409600.0
85.63,0.6499999761581421,4708.0,0.011041388846933842,0.1522420197725296,2.508476495742798,-0.01629677228629589,0.03740197420120239,0.3798304796218872,26.0,6656.0,138.38512627407908,425984.0
81.0,0.6000000238418579,4799.0,0.01132302824407816,0.1588134765625,2.489553213119507,-0.014811505563557148,0.040916819125413895,0.4156786799430847,27.0,6912.0,141.79967408510856,442368.0
79.01,0.6600000262260437,4816.0,0.010077398270368576,0.1376139372587204,2.5059032440185547,-0.014663785696029663,0.03915944695472717,0.4848012924194336,28.0,7168.0,145.2023266630713,458752.0
84.09,0.5299999713897705,4895.0,0.011168179102241993,0.1483968049287796,2.4849209785461426,-0.01600329950451851,0.05157501623034477,0.46099573373794556,29.0,7424.0,148.5499734240584,475136.0
87.75,0.9800000190734863,4763.0,0.009458073414862156,0.1265462189912796,2.489518404006958,-0.015085029415786266,0.04085177555680275,0.4988774061203003,30.0,7680.0,151.99062439706177,491520.0
