eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/cluster_value_loss,loss/loss,loss/policy_entropy,loss/policy_loss,loss/skill_loss,loss/value_loss,loss/vq_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
85.22,-2.869999885559082,302.0,0.005544260609894991,0.0361735038459301,0.0,0.15853682160377502,2.7023580074310303,-8.553849329473451e-05,0.0037120161578059196,0.3712918758392334,0.4854130446910858,0.027119815349578857,1.0,256.0,54.10601110686548,16384.0
82.45,-2.2699999809265137,2592.0,0.005586128681898117,0.0355631522834301,0.0,0.057817745953798294,2.700028419494629,-0.001106209121644497,0.00372044718824327,0.17184847593307495,0.25688207149505615,0.018789947032928467,2.0,512.0,60.43055178388022,32768.0
81.06,-2.3499999046325684,2550.0,0.006014762446284294,0.0464070625603199,0.0,0.041331544518470764,2.694706916809082,-0.001695305691100657,0.00371161219663918,0.13994784653186798,0.4478512704372406,0.15968245267868042,3.0,768.0,66.85502157104202,49152.0
82.12,-2.0899999141693115,2605.0,0.00548880361020565,0.02998860739171505,0.0,0.04473809525370598,2.6873152256011963,-0.0009933683322742581,0.00370910600759089,0.14520923793315887,0.42885372042655945,0.2423006296157837,4.0,1024.0,73.1444133890327,65536.0
80.93,-1.909999966621399,2610.0,0.004408384207636118,0.0326944999396801,0.0,0.03230786696076393,2.6841468811035156,-0.00075082405237481,0.003710629651322961,0.11980032920837402,0.4355563223361969,0.30381184816360474,5.0,1280.0,79.4208440380171,81920.0
83.22,-2.009999990463257,2599.0,0.006782490760087967,0.0610758475959301,0.0,0.043492645025253296,2.673518419265747,-0.001232638256624341,0.0037082198541611433,0.14292095601558685,0.4341214597225189,0.33651793003082275,6.0,1536.0,85.72356429300271,98304.0
92.7,-3.190000057220459,2548.0,0.0033762753009796143,0.02423095703125,0.0,0.04841602221131325,2.684610366821289,0.0004284433089196682,0.0037113067228347063,0.1496673822402954,0.32071295380592346,0.35981130599975586,7.0,1792.0,92.15310340491123,114688.0
80.19,-1.9900000095367432,2684.0,0.006301030982285738,0.0380045585334301,0.0,0.03705660253763199,2.6720921993255615,0.00010288462362950668,0.003709041513502598,0.12734927237033844,0.353392094373703,0.3546956777572632,8.0,2048.0,98.25691222888418,131072.0
87.06,-2.9700000286102295,2648.0,0.0063691274262964725,0.0578409843146801,0.0,0.04765878617763519,2.666592836380005,-0.0005808326532132924,0.0037019774317741394,0.14981108903884888,0.4016236960887909,0.42097926139831543,9.0,2304.0,104.44404452294111,147456.0
88.2,-2.440000057220459,2602.0,0.006212253123521805,0.0580647774040699,0.0,0.034562986344099045,2.6456692218780518,0.001392337610013783,0.0036983629688620567,0.11925467848777771,0.4703969657421112,0.4813959002494812,10.0,2560.0,110.74113565101288,163840.0
81.66,-2.6600000858306885,2453.0,0.0060618179850280285,0.0503336600959301,0.0,0.031621214002370834,2.6354527473449707,0.0016070973360911012,0.0036921713035553694,0.11273729801177979,0.5729645490646362,0.5257925391197205,11.0,2816.0,117.41988866589963,180224.0
85.22,-2.450000047683716,2470.0,0.005344013217836618,0.0318603515625,0.0,0.03303045406937599,2.61814284324646,0.0013706670142710209,0.003689972683787346,0.11568242311477661,0.6358523368835449,0.5541630685329437,12.0,3072.0,124.05338557693176,196608.0
88.95,-2.5799999237060547,2539.0,0.007224590051919222,0.0592244453728199,0.0,0.02934303879737854,2.623946189880371,-0.0008831562008708715,0.003687228774651885,0.11293131113052368,0.7020843029022217,0.5773881673812866,13.0,3328.0,130.50553550897166,212992.0
81.63,-1.409999966621399,2532.0,0.008076874539256096,0.06231689453125,0.0,0.019725412130355835,2.613694429397583,0.0003620722272899002,0.0036763411480933428,0.09100056439638138,0.7831892371177673,0.6170561015605927,14.0,3584.0,136.9751020600088,229376.0
80.09,-2.509999990463257,2465.0,0.007331589702516794,0.0718180313706398,0.0,0.020419951528310776,2.5992376804351807,9.015551768243313e-06,0.003662326605990529,0.0928066298365593,0.8823351263999939,0.701662689447403,15.0,3840.0,143.6202453300357,245760.0
77.38,-1.159999966621399,2476.0,0.006662184838205576,0.06085205078125,0.0,0.010310024954378605,2.59440016746521,-0.0017433776520192623,0.003657156601548195,0.07599480450153351,0.8935215473175049,0.6978380680084229,16.0,4096.0,150.23675546306185,262144.0
74.93,-1.7000000476837158,2612.0,0.005853125359863043,0.0533650703728199,0.0,0.011353041045367718,2.5889530181884766,-0.001243356498889625,0.003636707318946719,0.07697185128927231,1.0929094552993774,0.6999807357788086,17.0,4352.0,156.5083923439961,278528.0
78.32,-1.7899999618530273,2536.0,0.007336386013776064,0.0713297501206398,0.0,0.009521227329969406,2.5719921588897705,-0.0023815296590328217,0.003609837731346488,0.07524535804986954,1.478438377380371,0.7044326961040497,18.0,4608.0,162.96921169687994,294912.0
78.31,-1.2300000190734863,2587.0,0.006504007149487734,0.06427001953125,0.0,0.004194526933133602,2.5685384273529053,-0.003278244286775589,0.003595591289922595,0.06631630659103394,1.3234020471572876,0.7064195573329926,19.0,4864.0,169.30165737587959,311296.0
76.13,-0.800000011920929,2547.0,0.005322474520653486,0.0472615547478199,0.0,0.009093553759157658,2.5542409420013428,-0.0003400096029508859,0.003597422270104289,0.06995194405317307,1.2615028619766235,0.7017605006694794,20.0,5120.0,175.7331356590148,327680.0
78.8,-0.8299999833106995,2541.0,0.00502823106944561,0.0480550117790699,0.0,0.0048794555477797985,2.547340154647827,-0.0038876922335475683,0.003601413918659091,0.06848109513521194,1.2464276552200317,0.6795567572116852,21.0,5376.0,182.18180855899118,344064.0
