eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/cluster_value_loss,loss/loss,loss/policy_entropy,loss/policy_loss,loss/skill_loss,loss/value_loss,loss/vq_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
55.338235294117645,3.2352941036224365,295.0,0.009304813109338284,0.1067301407456398,0.0,0.30581822991371155,2.6993751525878906,-0.0011684104101732373,0.003720734268426895,0.6679608225822449,0.17758716642856598,-0.010235190391540527,1.0,256.0,55.48025866318494,16384.0
118.86,3.9000000953674316,2646.0,0.009115133434534073,0.1333414763212204,0.0,0.23630787432193756,2.691960096359253,-0.0025433728005737066,0.0037225037813186646,0.5315417051315308,0.09101568907499313,0.0064948201179504395,2.0,512.0,61.67377752298489,32768.0
175.38,4.400000095367432,2640.0,0.006770955864340067,0.0705769881606102,0.0,0.12043321132659912,2.67741322517395,-0.0012982445769011974,0.0037223196122795343,0.297011137008667,0.10861837863922119,0.03768932819366455,3.0,768.0,67.88062061718665,49152.0
348.72,4.0,2609.0,0.008409739471971989,0.11126708984375,0.0,0.11665573716163635,2.65350604057312,9.653226152295247e-05,0.0037221508100628853,0.2861884832382202,0.1052342876791954,0.06551492214202881,4.0,1024.0,74.15919502498582,65536.0
427.67,2.700000047683716,2669.0,0.00867786630988121,0.1169637069106102,0.0,0.10697400569915771,2.671919584274292,-9.52193295233883e-05,0.003721831366419792,0.2675769031047821,0.10995175689458847,0.08530396223068237,5.0,1280.0,80.29895644518547,81920.0
412.18,2.4000000953674316,2640.0,0.007787420880049467,0.0960286483168602,0.0,0.13098052144050598,2.6696112155914307,-0.0010631297482177615,0.0037218991201370955,0.31747952103614807,0.10730242729187012,0.09774398803710938,6.0,1536.0,86.92410923307762,98304.0
360.7,2.9000000953674316,2648.0,0.008425935171544552,0.1077067032456398,0.0,0.16685299575328827,2.6657724380493164,-0.0006228204001672566,0.0037217242643237114,0.38826707005500793,0.11958647519350052,0.11740410327911377,7.0,1792.0,93.11150354798883,114688.0
359.25,3.200000047683716,2631.0,0.005877935793250799,0.07012939453125,0.0,0.12820003926753998,2.6626389026641846,-0.0010483107762411237,0.0037218264769762754,0.31174948811531067,0.1541966050863266,0.1182439923286438,8.0,2048.0,99.33804169902578,131072.0
391.15,3.4000000953674316,2680.0,0.006794892251491547,0.05743408203125,0.0,0.15908318758010864,2.632704019546509,-0.001763794687576592,0.0037216173950582743,0.3743480443954468,0.17663408815860748,0.1514493227005005,9.0,2304.0,105.45194242917933,147456.0
326.71,3.700000047683716,2647.0,0.00863120798021555,0.1023763045668602,0.0,0.16076751053333282,2.618818998336792,-0.0016407411312684417,0.0037219019141048193,0.3771929442882538,0.1326524317264557,0.18856465816497803,10.0,2560.0,111.64210801315494,163840.0
315.11,3.299999952316284,2612.0,0.011073749512434006,0.1630655974149704,0.0,0.05812413990497589,2.6270790100097656,-0.0026796997990459204,0.003721518674865365,0.1741492599248886,0.12144139409065247,0.20738005638122559,11.0,2816.0,117.91441607708111,180224.0
392.83,2.5999999046325684,2638.0,0.007849236950278282,0.0969034805893898,0.0,0.05593547224998474,2.620710849761963,-0.0011571245267987251,0.003720230422914028,0.16659940779209137,0.1565801352262497,0.22363018989562988,12.0,3072.0,124.12426150916144,196608.0
404.08,2.9000000953674316,2605.0,0.006918035913258791,0.07086181640625,0.0,0.17367593944072723,2.59076189994812,-0.001404640614055097,0.003719046711921692,0.40197643637657166,0.17892517149448395,0.2146749496459961,13.0,3328.0,130.41321179596707,212992.0
426.93,3.0,2624.0,0.0057181124575436115,0.0506388358771801,0.0,0.08215494453907013,2.589668035507202,-9.74962385953404e-05,0.0037197379861027002,0.21629823744297028,0.17098985612392426,0.24894773960113525,14.0,3584.0,136.6577571639791,229376.0
422.98,3.0999999046325684,2654.0,0.004319883417338133,0.0393473319709301,0.0,0.11247751116752625,2.610614538192749,-0.0002950121706817299,0.003720593638718128,0.2777573764324188,0.15716731548309326,0.2512269616127014,15.0,3840.0,142.83123946818523,245760.0
431.07,3.200000047683716,2662.0,0.006777298171073198,0.0838419571518898,0.0,0.12827417254447937,2.598655939102173,-0.0019501186907291412,0.0037193146999925375,0.31242167949676514,0.1773550659418106,0.26386141777038574,16.0,4096.0,148.98955384315923,262144.0
410.9,3.200000047683716,2655.0,0.006785318721085787,0.0717976912856102,0.0,0.1150468960404396,2.572392225265503,-0.001467705238610506,0.003714620368555188,0.2844770848751068,0.2104354351758957,0.3158329725265503,17.0,4352.0,155.16038515698165,278528.0
360.63,2.9000000953674316,2649.0,0.009063078090548515,0.09033203125,0.0,0.12447658181190491,2.5618879795074463,-0.0008028309675864875,0.0037157328333705664,0.3017965853214264,0.20525409281253815,0.2519042491912842,18.0,4608.0,161.34413080499507,294912.0
342.36,2.9000000953674316,2622.0,0.006118807476013899,0.0658162459731102,0.0,0.08081391453742981,2.5496788024902344,-0.00047615115181542933,0.003717903746291995,0.21357369422912598,0.17395497858524323,0.28622013330459595,19.0,4864.0,167.59289471409284,311296.0
362.09,3.0999999046325684,2639.0,0.005674461368471384,0.0683797225356102,0.0,0.14250101149082184,2.554036855697632,0.00042362717795185745,0.0037165016401559114,0.33523550629615784,0.19213412702083588,0.24142354726791382,20.0,5120.0,173.80207330803387,327680.0
383.58,3.0999999046325684,2666.0,0.008940650150179863,0.1020304337143898,0.0,0.08220575749874115,2.549156904220581,0.00048072324716486037,0.00371713493950665,0.2144332379102707,0.17161358892917633,0.28702372312545776,21.0,5376.0,179.94651960511692,344064.0
391.34,3.4000000953674316,2626.0,0.013514519669115543,0.1595255583524704,0.0,0.07875897735357285,2.581228256225586,-0.001400718349032104,0.0037125740200281143,0.21194393932819366,0.15818364918231964,0.36838316917419434,22.0,5632.0,186.18489770707674,360448.0
440.07,3.4000000953674316,2541.0,0.008681639097630978,0.09283447265625,0.0,0.04596857354044914,2.5950002670288086,-0.0009427333134226501,0.003712177975103259,0.1457226276397705,0.19385479390621185,0.370089054107666,23.0,5888.0,192.63252967013977,376832.0
487.76,2.299999952316284,2635.0,0.005695641040802002,0.0467529296875,0.0,0.09499906748533249,2.5944154262542725,-0.000487935496494174,0.003709867363795638,0.2428622841835022,0.21923746168613434,0.4093106985092163,24.0,6144.0,198.8489314580802,393216.0
417.17,2.700000047683716,2582.0,0.006200996693223715,0.0765380859375,0.0,0.08007883280515671,2.596290111541748,-0.001935308682732284,0.003706990974023938,0.21595405042171478,0.23555238544940948,0.497316837310791,25.0,6400.0,205.19408397306688,409600.0
376.62,3.0999999046325684,2661.0,0.008198898285627365,0.0839436873793602,0.0,0.0448475144803524,2.603191375732422,-0.0010397194419056177,0.003704790258780122,0.14383827149868011,0.26492053270339966,0.5065377950668335,26.0,6656.0,211.35143151995726,425984.0
390.12,2.700000047683716,2636.0,0.007066467776894569,0.0714111328125,0.0,0.0715484768152237,2.6032662391662598,-0.0023357451427727938,0.003698124550282955,0.19983375072479248,0.3320377767086029,0.48983120918273926,27.0,6912.0,217.56729052611627,442368.0
