eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
83.36,-2.1600000858306885,276.0,0.0002037668164120987,0.0,2.707831621170044,-0.0003537575248628855,0.2615922689437866,0.0006478428840637207,1.0,256.0,59.28682835097425,16384.0
83.52,-2.680000066757202,4712.0,0.00046354494406841695,0.0,2.7064602375030518,-0.000760465394705534,0.16444692015647888,0.014470040798187256,2.0,512.0,62.7685390280094,32768.0
84.21,-2.130000114440918,4737.0,0.002259625354781747,0.011250813491642475,2.6979739665985107,-0.001209009438753128,0.14008767902851105,0.06413477659225464,3.0,768.0,66.22755171102472,49152.0
88.08,-2.809999942779541,4730.0,0.0017269034869968891,0.0024617512244731188,2.6932976245880127,-0.0014628978678956628,0.1522507220506668,0.18213403224945068,4.0,1024.0,69.69262935919687,65536.0
90.59,-2.609999895095825,4654.0,0.0016243541613221169,0.0075276694260537624,2.685584783554077,-0.0018577136797830462,0.13793742656707764,0.2897235155105591,5.0,1280.0,73.21334389504045,81920.0
86.77,-1.7799999713897705,4710.0,0.0021071466617286205,0.008463541977107525,2.674819231033325,-0.0016817892901599407,0.1210639551281929,0.3503495454788208,6.0,1536.0,76.69188158703037,98304.0
86.04,-2.0299999713897705,4482.0,0.0017342655919492245,0.00390625,2.6841928958892822,-0.0020073936320841312,0.11911582201719284,0.36855196952819824,7.0,1792.0,80.34767217608169,114688.0
93.5,-2.809999942779541,4768.0,0.0023492409382015467,0.01617431640625,2.681210517883301,-0.0023579986300319433,0.12108012288808823,0.39645880460739136,8.0,2048.0,83.78413127106614,131072.0
86.42,-2.2699999809265137,4515.0,0.0021742263343185186,0.013407389633357525,2.6772167682647705,-0.0031161040533334017,0.10845331102609634,0.44079238176345825,9.0,2304.0,87.41332292510197,147456.0
84.36,-2.299999952316284,4680.0,0.002760734409093857,0.01708984375,2.6727454662323,-0.004220483358949423,0.10892584919929504,0.45250797271728516,10.0,2560.0,90.91517623700202,163840.0
83.43,-2.1600000858306885,4607.0,0.003413547994568944,0.02227783203125,2.6563525199890137,-0.003826102241873741,0.1167723536491394,0.5206096470355988,11.0,2816.0,94.4717769830022,180224.0
79.39,-2.509999990463257,4692.0,0.003930757287889719,0.02386474609375,2.651085138320923,-0.005115983076393604,0.1005873754620552,0.54155233502388,12.0,3072.0,97.96448736614548,196608.0
79.4,-1.2599999904632568,4746.0,0.003920628223568201,0.0322265625,2.6542234420776367,-0.006146820727735758,0.07628083974123001,0.579552173614502,13.0,3328.0,101.41681207716465,212992.0
79.21,-1.9299999475479126,4536.0,0.0034864330664277077,0.02950032614171505,2.632159471511841,-0.005618157330900431,0.07801666110754013,0.6199648976325989,14.0,3584.0,105.02903339010663,229376.0
77.52,-1.8899999856948853,4596.0,0.0033718112390488386,0.02968343161046505,2.627474546432495,-0.006284611765295267,0.08682972192764282,0.6117283999919891,15.0,3840.0,108.59380529308692,245760.0
77.52,-1.5800000429153442,4613.0,0.005628321319818497,0.0587565116584301,2.6108272075653076,-0.010326280258595943,0.06930216401815414,0.6719446778297424,16.0,4096.0,112.14575087907724,262144.0
74.18,-0.8500000238418579,4607.0,0.0054134768433868885,0.06396484375,2.6171138286590576,-0.011056289076805115,0.06320834159851074,0.6894934177398682,17.0,4352.0,115.70210064714774,278528.0
79.54,-0.6600000262260437,4621.0,0.005893789231777191,0.06866455078125,2.6088638305664062,-0.012392970733344555,0.06732093542814255,0.6547116637229919,18.0,4608.0,119.24771431018598,294912.0
77.74,-0.7799999713897705,4715.0,0.005443117115646601,0.0628255233168602,2.6122982501983643,-0.011748856864869595,0.059283364564180374,0.6533136963844299,19.0,4864.0,122.72286213305779,311296.0
74.71,-0.4399999976158142,4881.0,0.006566823925822973,0.0810750350356102,2.603588342666626,-0.012724430300295353,0.04812649264931679,0.6114476919174194,20.0,5120.0,126.08014316018671,327680.0
78.42,-0.5299999713897705,4677.0,0.0077951024286448956,0.1049397811293602,2.5934898853302,-0.013424831442534924,0.04620688036084175,0.5774970352649689,21.0,5376.0,129.5833263460081,344064.0
75.9,0.09000000357627869,4578.0,0.007695276755839586,0.1042683944106102,2.5983681678771973,-0.01419274602085352,0.04081820324063301,0.6003056168556213,22.0,5632.0,133.16244536219165,360448.0
75.81,0.3100000023841858,4749.0,0.007719436660408974,0.0985310897231102,2.60140323638916,-0.014508895576000214,0.034984711557626724,0.5404301583766937,23.0,5888.0,136.6128114219755,376832.0
78.54,0.25,4582.0,0.008659250102937222,0.118408203125,2.5989034175872803,-0.014212979935109615,0.0362384095788002,0.5711663961410522,24.0,6144.0,140.18853024113923,393216.0
82.29,0.8899999856948853,4784.0,0.007578324060887098,0.0973103865981102,2.578108072280884,-0.014577287249267101,0.036434464156627655,0.5240544080734253,25.0,6400.0,143.61390116112307,409600.0
79.08,0.7300000190734863,4628.0,0.008837898261845112,0.1167195662856102,2.569718599319458,-0.016008855774998665,0.03341608867049217,0.4560440182685852,26.0,6656.0,147.15513535006903,425984.0
83.9,1.0299999713897705,4481.0,0.010994437150657177,0.1482340544462204,2.566887617111206,-0.013726248405873775,0.03152725100517273,0.5698092579841614,27.0,6912.0,150.81190224015154,442368.0
80.66,1.440000057220459,4684.0,0.009569142945110798,0.1270548552274704,2.562293767929077,-0.0154740484431386,0.03016308695077896,0.6084313094615936,28.0,7168.0,154.31001021899283,458752.0
75.67,1.2000000476837158,4642.0,0.010637675411999226,0.1396484375,2.5348219871520996,-0.014309634454548359,0.03245316818356514,0.6235373616218567,29.0,7424.0,157.83999844407663,475136.0
82.55,1.4900000095367432,4735.0,0.010677557438611984,0.1446736603975296,2.520949602127075,-0.017414763569831848,0.036591675132513046,0.6189520359039307,30.0,7680.0,161.30034185107797,491520.0
80.15,1.2799999713897705,4933.0,0.010006887838244438,0.1325886994600296,2.5442047119140625,-0.014543342404067516,0.026996539905667305,0.6461097896099091,31.0,7936.0,164.62222370901145,507904.0
78.86,1.1699999570846558,4946.0,0.013494372367858887,0.1737874299287796,2.511157274246216,-0.012056440114974976,0.03850975260138512,0.6000655889511108,32.0,8192.0,167.93542495905422,524288.0
85.34,1.6100000143051147,4894.0,0.008797326125204563,0.1199747696518898,2.5317330360412598,-0.0165274515748024,0.031176840886473656,0.6565453112125397,33.0,8448.0,171.28328725509346,540672.0
84.9,1.409999966621399,4950.0,0.012229391373693943,0.1607666015625,2.522386312484741,-0.01435860525816679,0.03461983799934387,0.6359607577323914,34.0,8704.0,174.59324792097323,557056.0
