eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/cluster_value_loss,loss/loss,loss/policy_entropy,loss/policy_loss,loss/skill_loss,loss/value_loss,loss/vq_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
89.7,-2.700000047683716,313.0,0.008117725141346455,0.0407307930290699,0.0,0.11075686663389206,2.7002241611480713,-0.00013413606211543083,0.003719373606145382,0.27578648924827576,0.12890051305294037,-0.04375600814819336,1.0,256.0,52.243095691083,16384.0
83.59,-2.8299999237060547,2667.0,0.0056767710484564304,0.0358683280646801,0.0,0.04979151114821434,2.700895071029663,-0.0010163349797949195,0.0037209519650787115,0.1556335836648941,0.16075430810451508,0.03171336650848389,2.0,512.0,58.39097904902883,32768.0
83.73,-2.7100000381469727,2718.0,0.005184506066143513,0.02817789651453495,0.0,0.04412342607975006,2.693350076675415,-0.0014299205504357815,0.003716089064255357,0.14497368037700653,0.2599535584449768,0.14937764406204224,3.0,768.0,64.41864533117041,49152.0
80.18,-2.559999942779541,2695.0,0.006707229185849428,0.0451863594353199,0.0,0.037082694470882416,2.6724302768707275,-0.0023249525111168623,0.0037110678385943174,0.1322638839483261,0.3011797368526459,0.2863956093788147,4.0,1024.0,70.49742516502738,65536.0
83.19,-3.190000057220459,2698.0,0.004839402157813311,0.0344034843146801,0.0,0.040385957807302475,2.667001724243164,-0.0007244260632432997,0.0037140974309295416,0.1355607956647873,0.2776980996131897,0.3625078797340393,5.0,1280.0,76.56983206118457,81920.0
86.33,-2.0299999713897705,2716.0,0.0058537255972623825,0.046630859375,0.0,0.03749938681721687,2.649503231048584,-0.0008539976552128792,0.0037116811145097017,0.1296968311071396,0.31306028366088867,0.4033563733100891,6.0,1536.0,82.60260617500171,98304.0
79.39,-2.0399999618530273,2706.0,0.0075330790132284164,0.0580851249396801,0.0,0.03486669063568115,2.6354386806488037,0.0005110172205604613,0.003709530457854271,0.12142010778188705,0.27078768610954285,0.42446988821029663,7.0,1792.0,88.66152288415469,114688.0
83.3,-2.3499999046325684,2720.0,0.010673887096345425,0.08465576171875,0.0,0.031926874071359634,2.626633882522583,-0.0008701717015355825,0.0036949869245290756,0.118126779794693,0.41231682896614075,0.5027611255645752,8.0,2048.0,94.68511901819147,131072.0
84.07,-1.4299999475479126,2714.0,0.010606384836137295,0.0830078125,0.0,0.02811826579272747,2.5999066829681396,-0.0011776953469961882,0.0036781004164367914,0.11059006303548813,0.5346255898475647,0.5626188814640045,9.0,2304.0,100.72083614720032,147456.0
75.78,-1.8799999952316284,2637.0,0.008787962608039379,0.0673014298081398,0.0,0.023134907707571983,2.5734431743621826,-0.0009419209673069417,0.0036547770723700523,0.09962251037359238,0.7312288284301758,0.611123263835907,10.0,2560.0,106.93399597308598,163840.0
