eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
145.22222222222223,3.3333332538604736,452.0,0.0005000306409783661,0.0,2.7075564861297607,-0.0012398877879604697,0.30316171050071716,0.013437747955322266,1.0,256.0,36.23487822106108,16384.0
226.76623376623377,3.246753215789795,5273.0,0.002025063382461667,0.01761881448328495,2.700985908508301,-0.0019686471205204725,0.4654684066772461,0.06572258472442627,2.0,512.0,39.34338916908018,32768.0
273.36,3.299999952316284,5316.0,0.004707504529505968,0.03049723245203495,2.6744415760040283,-0.0031354213133454323,0.7312086224555969,0.10569936037063599,3.0,768.0,42.42573380400427,49152.0
145.2,2.799999952316284,5207.0,0.005591974128037691,0.0536702461540699,2.6408560276031494,-0.0040983352810144424,0.8170117735862732,0.17212039232254028,4.0,1024.0,45.57338044908829,65536.0
107.85,3.700000047683716,5383.0,0.006787850055843592,0.0414632149040699,2.5870003700256348,-0.003854668466374278,1.4376569986343384,0.1827479600906372,5.0,1280.0,48.61716694291681,81920.0
82.87,3.700000047683716,5006.0,0.006691219750791788,0.0570068359375,2.523540735244751,-0.0031587497796863317,2.080129623413086,0.21871882677078247,6.0,1536.0,51.89042923809029,98304.0
56.88,1.899999976158142,5286.0,0.004910143092274666,0.036376953125,2.4627492427825928,-0.0027874659281224012,1.6489976644515991,0.2619627118110657,7.0,1792.0,54.990152430022135,114688.0
53.79,3.200000047683716,5406.0,0.0032264378387480974,0.014892578125,2.428820848464966,-0.0009611360728740692,2.080853223800659,0.30012667179107666,8.0,2048.0,58.02304543997161,131072.0
50.25,3.5999999046325684,5322.0,0.004298715386539698,0.02907308004796505,2.3841440677642822,-0.001161709544248879,1.9830269813537598,0.33014923334121704,9.0,2304.0,61.10224714805372,147456.0
46.18,3.299999952316284,5313.0,0.0037854507099837065,0.02252197265625,2.353947401046753,-0.0018216278403997421,2.0924057960510254,0.373393714427948,10.0,2560.0,64.18667166191153,163840.0
58.29,4.0,5320.0,0.005107492208480835,0.03375244140625,2.308274984359741,-0.0029743677005171776,1.8246442079544067,0.41052502393722534,11.0,2816.0,67.26697516092099,180224.0
40.99,4.099999904632568,5395.0,0.0036053720396012068,0.02024332620203495,2.2925846576690674,-0.001206583227030933,2.171109437942505,0.43254995346069336,12.0,3072.0,70.30411099689081,196608.0
40.82,3.9000000953674316,5268.0,0.0031862810719758272,0.01942952536046505,2.346757173538208,-0.0016805985942482948,1.7663785219192505,0.4908013939857483,13.0,3328.0,73.41458676499315,212992.0
71.47,4.199999809265137,5368.0,0.00391510222107172,0.02781168557703495,2.349641799926758,-0.0015130849787965417,1.6973096132278442,0.5275976359844208,14.0,3584.0,76.46731845405884,229376.0
52.91,3.799999952316284,5394.0,0.004444849211722612,0.02492268942296505,2.328889846801758,-0.0020020108204334974,1.8365315198898315,0.5706387460231781,15.0,3840.0,79.50541833997704,245760.0
42.47,3.5,5456.0,0.00473184697329998,0.02903238870203495,2.3116672039031982,-0.002967585576698184,1.7105746269226074,0.5818012952804565,16.0,4096.0,82.508957185084,262144.0
42.19,3.5999999046325684,5114.0,0.003988985437899828,0.027099609375,2.325435161590576,-0.002108507789671421,1.766757845878601,0.6053644120693207,17.0,4352.0,85.71293783397414,278528.0
46.23,4.5,5295.0,0.0035310890525579453,0.02390543557703495,2.342721700668335,-0.001933107734657824,1.8669708967208862,0.6230000555515289,18.0,4608.0,88.80747271305881,294912.0
46.95,4.099999904632568,5063.0,0.004431553650647402,0.0410970039665699,2.3189480304718018,-0.003384912386536598,1.6975927352905273,0.6304666996002197,19.0,4864.0,92.04367288900539,311296.0
43.18,4.199999809265137,5354.0,0.004570403601974249,0.0325113944709301,2.2634427547454834,-0.00283148605376482,1.7292190790176392,0.6630895733833313,20.0,5120.0,95.10398297407664,327680.0
61.0,4.099999904632568,5273.0,0.003321381052955985,0.02490234375,2.292492628097534,-0.0024999422021210194,1.7252497673034668,0.6444633901119232,21.0,5376.0,98.21156109892763,344064.0
46.73,4.400000095367432,5202.0,0.004868387244641781,0.0550740547478199,2.3230392932891846,-0.0006672237650491297,1.6944159269332886,0.6675324440002441,22.0,5632.0,101.36140393395908,360448.0
47.66,4.099999904632568,5432.0,0.002903338521718979,0.01871744729578495,2.3301029205322266,-0.0019823999609798193,1.6726666688919067,0.6696153879165649,23.0,5888.0,104.37805349892005,376832.0
66.46,3.799999952316284,5111.0,0.0036222345661371946,0.0325927734375,2.3192474842071533,-0.0025803055614233017,1.712677001953125,0.6517496407032013,24.0,6144.0,107.58457374991849,393216.0
63.37,3.799999952316284,5458.0,0.003253262722864747,0.02561441995203495,2.3742945194244385,-0.00303453765809536,1.5558806657791138,0.6690332293510437,25.0,6400.0,110.58666399098001,409600.0
59.7,4.900000095367432,5288.0,0.004664325155317783,0.04437255859375,2.296964645385742,-0.0025475341826677322,1.8690026998519897,0.6646944582462311,26.0,6656.0,113.68590236105956,425984.0
54.76,5.099999904632568,5209.0,0.00409697974100709,0.038330078125,2.339369535446167,-0.002785967430099845,1.8487167358398438,0.6572501063346863,27.0,6912.0,116.83163752709515,442368.0
53.13,3.4000000953674316,5216.0,0.0038880405481904745,0.0333658866584301,2.29911208152771,-0.002679995493963361,1.6713811159133911,0.6838974952697754,28.0,7168.0,119.97329370700754,458752.0
58.94,3.700000047683716,5184.0,0.004813141189515591,0.0348103828728199,2.26175594329834,-0.0027058080304414034,1.7478984594345093,0.6598289310932159,29.0,7424.0,123.13402140000835,475136.0
58.09,4.599999904632568,5285.0,0.003468920476734638,0.02040608786046505,2.2757108211517334,-0.0027570303063839674,1.7619630098342896,0.6988383829593658,30.0,7680.0,126.23451110604219,491520.0
49.1,4.300000190734863,5314.0,0.005519235972315073,0.0626220703125,2.2745304107666016,-0.0015850734198465943,1.9475778341293335,0.6684337556362152,31.0,7936.0,129.31822868599556,507904.0
60.14,4.5,5278.0,0.006006203126162291,0.06201171875,2.2342658042907715,-0.0004191247280687094,2.0900161266326904,0.6964568495750427,32.0,8192.0,132.42261336697266,524288.0
62.15,5.099999904632568,5309.0,0.004543705377727747,0.0482584647834301,2.2267305850982666,-0.003224649466574192,2.0260581970214844,0.6593797206878662,33.0,8448.0,135.5089229189325,540672.0
46.56,5.0,5384.0,0.003886618884280324,0.03033447265625,2.2399446964263916,-0.0030953390523791313,2.11920428276062,0.6598792374134064,34.0,8704.0,138.55443616909906,557056.0
50.15,5.0,5228.0,0.0036047298926860094,0.031005859375,2.294238567352295,-0.002611812436953187,1.50803804397583,0.7067514061927795,35.0,8960.0,141.68888662802055,573440.0
48.6,5.199999809265137,5230.0,0.0036735229659825563,0.0344441719353199,2.319049596786499,-0.0034078515600413084,1.7185497283935547,0.7014026343822479,36.0,9216.0,144.8224497619085,589824.0
50.2,4.5,5370.0,0.005401474889367819,0.0519205741584301,2.2445731163024902,-0.004080397542566061,1.6099470853805542,0.7224293947219849,37.0,9472.0,147.87413331703283,606208.0
54.76,4.800000190734863,5433.0,0.005117544438689947,0.0455729179084301,2.2583773136138916,-0.004054381977766752,1.6601876020431519,0.7188999950885773,38.0,9728.0,150.8902813999448,622592.0
48.1,4.5,5309.0,0.003256379859521985,0.02227783203125,2.2190535068511963,-0.0016489055706188083,1.832548975944519,0.7049642503261566,39.0,9984.0,153.97656228695996,638976.0
65.05,4.900000095367432,5436.0,0.0043788147158920765,0.0445556640625,2.242891311645508,-0.004887906834483147,1.71226966381073,0.7272487878799438,40.0,10240.0,156.99135976610705,655360.0
52.87,4.800000190734863,5343.0,0.0038614431396126747,0.0381062813103199,2.2056381702423096,-0.0031954236328601837,1.7899764776229858,0.7257974445819855,41.0,10496.0,160.0585048990324,671744.0
52.75,4.099999904632568,5326.0,0.004968138411641121,0.0492960624396801,2.1229639053344727,-0.0018223877996206284,2.0011446475982666,0.7110512554645538,42.0,10752.0,163.1350479470566,688128.0
48.74,4.400000095367432,5348.0,0.005029777996242046,0.0585123710334301,2.167722225189209,-0.004396053496748209,1.8754314184188843,0.6914679408073425,43.0,11008.0,166.1992426479701,704512.0
45.35,5.099999904632568,5259.0,0.004421741236001253,0.0461832694709301,2.1819992065429688,-0.0033211626578122377,1.7105306386947632,0.7153683304786682,44.0,11264.0,169.31501816795208,720896.0
54.08,4.599999904632568,5091.0,0.005486436653882265,0.05828857421875,2.2161459922790527,-0.0032818755134940147,1.6842988729476929,0.7097735404968262,45.0,11520.0,172.53334319288842,737280.0
47.22,4.699999809265137,5367.0,0.006091716233640909,0.06549072265625,2.2247021198272705,-0.004009612370282412,1.7999320030212402,0.7002170383930206,46.0,11776.0,175.58655495010316,753664.0
60.73,4.900000095367432,5137.0,0.0036505626048892736,0.02925618551671505,2.1898281574249268,-0.0027290612924844027,1.860834002494812,0.7067716419696808,47.0,12032.0,178.77613211004063,770048.0
52.72,4.199999809265137,5340.0,0.004782585892826319,0.0437418632209301,2.1437246799468994,-0.004320001695305109,2.053178071975708,0.6975141763687134,48.0,12288.0,181.8445133708883,786432.0
50.7,4.400000095367432,5249.0,0.00469094468280673,0.0472412109375,2.1998698711395264,-0.0032529376912862062,1.9069228172302246,0.7077063918113708,49.0,12544.0,184.9663775509689,802816.0
41.1,4.400000095367432,5362.0,0.004741123411804438,0.0479939766228199,2.1360843181610107,-0.002488616621121764,2.1212832927703857,0.6902483105659485,50.0,12800.0,188.0223102949094,819200.0
49.72,4.699999809265137,5396.0,0.00485652731731534,0.0504964180290699,2.1966588497161865,-0.0033298267517238855,1.7265177965164185,0.7213321626186371,51.0,13056.0,191.0588972759433,835584.0
47.98,4.800000190734863,5375.0,0.00520074088126421,0.0599365234375,2.1767728328704834,-0.005125818308442831,1.6124976873397827,0.721759021282196,52.0,13312.0,194.1077290570829,851968.0
50.6,6.400000095367432,5276.0,0.004234395455569029,0.0403035469353199,2.149200201034546,-0.004138593096286058,1.723335862159729,0.7157281637191772,53.0,13568.0,197.21395653788932,868352.0
50.93,5.5,5288.0,0.005277035292237997,0.0514933280646801,2.1124961376190186,-0.005606289952993393,1.8179454803466797,0.7025185525417328,54.0,13824.0,200.31270919600502,884736.0
48.66,4.0,5329.0,0.005366977769881487,0.0624796561896801,2.1373965740203857,-0.004276101943105459,1.693800926208496,0.7000857591629028,55.0,14080.0,203.38808647007681,901120.0
48.84,5.099999904632568,5346.0,0.0055711171589791775,0.06103515625,2.146550416946411,-0.005761678796261549,1.6763771772384644,0.712111234664917,56.0,14336.0,206.45342956087552,917504.0
48.24,5.599999904632568,5283.0,0.004636408295482397,0.0454305000603199,2.149533987045288,-0.005024010315537453,1.5576211214065552,0.7431796789169312,57.0,14592.0,209.55519853602163,933888.0
64.8,4.900000095367432,5331.0,0.0049348813481628895,0.0513712577521801,2.1664836406707764,-0.004845727700740099,1.5805977582931519,0.7183452546596527,58.0,14848.0,212.6287665120326,950272.0
62.79,5.400000095367432,5035.0,0.004815856926143169,0.053955078125,2.1912927627563477,-0.005166204180568457,1.5081998109817505,0.7540756314992905,59.0,15104.0,215.88332464406267,966656.0
70.64,4.300000190734863,5191.0,0.004872412886470556,0.04913330078125,2.169135570526123,-0.002771690720692277,1.8449195623397827,0.715146392583847,60.0,15360.0,219.03987961099483,983040.0
53.14,4.300000190734863,5272.0,0.004735050722956657,0.05078125,2.1630699634552,-0.003610902465879917,1.8417630195617676,0.7214602828025818,61.0,15616.0,222.147990134079,999424.0
