eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
149.57142857142858,2.857142925262451,358.0,0.00025428918888792396,0.0,2.707773447036743,-0.0006097361329011619,0.30154210329055786,-0.0332486629486084,1.0,256.0,45.69707980705425,16384.0
224.56521739130434,2.6086957454681396,5075.0,0.0017308011883869767,0.014912922866642475,2.704237937927246,-0.0010509584099054337,0.29658010601997375,0.02325981855392456,2.0,512.0,48.92738414602354,32768.0
308.34,3.299999952316284,4992.0,0.003405669704079628,0.03778076171875,2.688582181930542,-0.00262859626673162,0.6453208327293396,0.07434439659118652,3.0,768.0,52.20956734009087,49152.0
181.6,3.5999999046325684,4874.0,0.004659534897655249,0.031982421875,2.6541149616241455,-0.0037812143564224243,1.0510069131851196,0.12400627136230469,4.0,1024.0,55.57163648912683,65536.0
115.27,4.699999809265137,4870.0,0.0045161922462284565,0.0345052070915699,2.6276519298553467,-0.0029833633452653885,1.8222407102584839,0.14248442649841309,5.0,1280.0,58.9360614400357,81920.0
84.98,3.0,4779.0,0.0055428012274205685,0.0413411445915699,2.594053030014038,-0.0028581591323018074,1.3308790922164917,0.16777169704437256,6.0,1536.0,62.36513573513366,98304.0
84.57,3.299999952316284,4767.0,0.0036946579348295927,0.01654052734375,2.5755975246429443,-0.0020598561968654394,1.5776556730270386,0.19619429111480713,7.0,1792.0,65.8027390150819,114688.0
79.82,3.9000000953674316,4924.0,0.004790281876921654,0.0352376289665699,2.5326640605926514,-0.002482778625562787,1.5843898057937622,0.23549598455429077,8.0,2048.0,69.13053982611746,131072.0
96.59,3.4000000953674316,4971.0,0.005700309295207262,0.0481160469353199,2.5072875022888184,-0.0038619723636657,1.4250394105911255,0.2568954825401306,9.0,2304.0,72.42662464617752,147456.0
55.1,4.099999904632568,4730.0,0.0042145694606006145,0.0277099609375,2.475841760635376,-0.0005586619954556227,2.078547716140747,0.2814609408378601,10.0,2560.0,75.89070113212802,163840.0
73.41,3.9000000953674316,5032.0,0.004679386969655752,0.0362752266228199,2.4408442974090576,-0.00324275903403759,2.135782480239868,0.2852938175201416,11.0,2816.0,79.14692617417313,180224.0
71.22,4.0,4917.0,0.00387162365950644,0.0342610664665699,2.389733076095581,-0.0019861601758748293,2.0276217460632324,0.3574923872947693,12.0,3072.0,82.47963634715416,196608.0
50.27,4.300000190734863,4921.0,0.0041137984953820705,0.03004964254796505,2.3397045135498047,-0.0015436746180057526,2.083085298538208,0.42669498920440674,13.0,3328.0,85.80960783897899,212992.0
46.12,3.0999999046325684,4941.0,0.003018822753801942,0.014892578125,2.330158233642578,-0.0006994265131652355,1.7377246618270874,0.49308937788009644,14.0,3584.0,89.12610997213051,229376.0
57.21,3.9000000953674316,5013.0,0.0032276574056595564,0.0166015625,2.2663118839263916,-0.001838316791690886,1.90960693359375,0.517142653465271,15.0,3840.0,92.39487319509499,245760.0
38.43,4.099999904632568,4922.0,0.004115247633308172,0.03061930276453495,2.1781258583068848,-0.002591791795566678,2.0903003215789795,0.5558136105537415,16.0,4096.0,95.7241787831299,262144.0
38.87,4.599999904632568,4878.0,0.0036821216344833374,0.02585856057703495,2.1404504776000977,-0.0011083189165219665,1.8689545392990112,0.5638404190540314,17.0,4352.0,99.08349653612822,278528.0
38.55,4.5,5220.0,0.003581073833629489,0.02496337890625,2.1661341190338135,-0.002129713771864772,2.056938886642456,0.5631988048553467,18.0,4608.0,102.22257447708398,294912.0
50.73,4.099999904632568,5049.0,0.003267802996560931,0.01690673828125,2.179234027862549,-0.0005228649242781103,2.0303804874420166,0.6279267072677612,19.0,4864.0,105.46813461510465,311296.0
69.55,3.0999999046325684,5065.0,0.004411870148032904,0.043701171875,2.2046444416046143,-0.0013978282222524285,1.5433331727981567,0.6474747955799103,20.0,5120.0,108.70318191917613,327680.0
39.48,3.9000000953674316,4816.0,0.004176478832960129,0.0331217460334301,2.201047897338867,-0.0019858647137880325,1.7731729745864868,0.6621226072311401,21.0,5376.0,112.10565455700271,344064.0
70.01,4.099999904632568,4838.0,0.004392091650515795,0.0365193672478199,2.2187726497650146,-0.000840492604766041,1.6288970708847046,0.6643517017364502,22.0,5632.0,115.4929796680808,360448.0
84.16,4.0,4923.0,0.002871711505576968,0.0164794921875,2.27482533454895,-0.0018263306701555848,1.6989988088607788,0.6696884334087372,23.0,5888.0,118.82143242610618,376832.0
66.11,4.5,5014.0,0.0057944669388234615,0.0644938126206398,2.228813886642456,-0.0011646727798506618,1.7727599143981934,0.6554233431816101,24.0,6144.0,122.08948209416121,393216.0
51.64,3.700000047683716,4985.0,0.0035582249984145164,0.025390625,2.3197858333587646,-0.0018981500761583447,1.5540827512741089,0.6656939089298248,25.0,6400.0,125.3767142011784,409600.0
50.35,4.699999809265137,5062.0,0.004862192552536726,0.05072021484375,2.2597668170928955,-0.0025710929185152054,1.7046085596084595,0.6719483137130737,26.0,6656.0,128.6135970610194,425984.0
59.76,4.5,4692.0,0.005127751734107733,0.0512288399040699,2.276315927505493,-0.0033753097523003817,1.8205976486206055,0.6515595018863678,27.0,6912.0,132.10605907603167,442368.0
57.16,4.599999904632568,5101.0,0.011596220545470715,0.1477864533662796,2.2485251426696777,0.004691174253821373,2.2083499431610107,0.6843706965446472,28.0,7168.0,135.31850818404928,458752.0
45.82,4.300000190734863,4919.0,0.0037692890036851168,0.02860514260828495,2.1306989192962646,-0.0021099087316542864,2.3691279888153076,0.6137448251247406,29.0,7424.0,138.64931639516726,475136.0
50.16,4.300000190734863,4720.0,0.006685199681669474,0.0674641951918602,2.1166439056396484,-0.0007246742025017738,2.1489150524139404,0.6339321434497833,30.0,7680.0,142.1205678191036,491520.0
44.39,5.199999809265137,4743.0,0.0030111167579889297,0.02313232421875,2.042309522628784,-0.0021009573247283697,2.165862798690796,0.6194646954536438,31.0,7936.0,145.57513041002676,507904.0
44.85,4.400000095367432,5017.0,0.0034969623666256666,0.02144368551671505,2.057032585144043,-0.00292723230086267,1.9367443323135376,0.6530346274375916,32.0,8192.0,148.84129694197327,524288.0
48.16,4.699999809265137,5138.0,0.003541892394423485,0.03009033203125,2.0991761684417725,-0.0020113340578973293,1.853271484375,0.670441210269928,33.0,8448.0,152.03015246405266,540672.0
50.44,4.800000190734863,5130.0,0.005655480083078146,0.0640665665268898,2.1029882431030273,-0.0035064329858869314,1.683573842048645,0.6767162680625916,34.0,8704.0,155.22441457305104,557056.0
53.68,4.099999904632568,5070.0,0.005145661532878876,0.05682373046875,2.061134099960327,-0.0026473526377230883,1.704750418663025,0.6709049046039581,35.0,8960.0,158.4563254811801,573440.0
61.37,5.199999809265137,4532.0,0.0044222683645784855,0.0405476875603199,2.162755250930786,-0.0020805969834327698,1.6718629598617554,0.6911132335662842,36.0,9216.0,162.0717234511394,589824.0
62.8,5.400000095367432,5016.0,0.004454012960195541,0.03662109375,2.1356618404388428,-0.001059398869983852,1.9085965156555176,0.6638673841953278,37.0,9472.0,165.33881642203778,606208.0
50.77,4.199999809265137,4848.0,0.002986377105116844,0.02272542379796505,2.139003038406372,-0.0032695031259208918,1.6103435754776,0.6807138323783875,38.0,9728.0,168.71897226898,622592.0
52.41,4.800000190734863,5002.0,0.00403447775170207,0.0428263358771801,2.1271791458129883,-0.0031745436135679483,1.642630934715271,0.6803093552589417,39.0,9984.0,171.99494232796133,638976.0
61.41,4.900000095367432,4909.0,0.004300179425626993,0.0413614921271801,2.0740935802459717,-0.0019910389091819525,1.83043372631073,0.6635448932647705,40.0,10240.0,175.33290641917847,655360.0
51.54,4.099999904632568,4944.0,0.005854911636561155,0.06378173828125,2.099876642227173,-0.0026580134872347116,1.8090041875839233,0.6683028936386108,41.0,10496.0,178.64784097508527,671744.0
47.67,4.900000095367432,5077.0,0.005684570875018835,0.0627848282456398,2.0943219661712646,-0.003345145843923092,1.7005524635314941,0.711751401424408,42.0,10752.0,181.875840815017,688128.0
64.84,4.199999809265137,4863.0,0.00410492392256856,0.0378824882209301,2.1242663860321045,-0.0021555032581090927,1.5856271982192993,0.7148428559303284,43.0,11008.0,185.24537183414213,704512.0
57.45,3.799999952316284,4945.0,0.003865749342367053,0.0362955741584301,2.0914061069488525,-0.001750403200276196,1.7975443601608276,0.6804461181163788,44.0,11264.0,188.5589859529864,720896.0
60.48,4.900000095367432,5042.0,0.0038813212886452675,0.0367228202521801,2.009536027908325,-0.0023211927618831396,1.7867170572280884,0.6963865756988525,45.0,11520.0,191.80904698907398,737280.0
53.24,5.400000095367432,5103.0,0.006995264906436205,0.0820109024643898,2.0114846229553223,-0.001429414376616478,1.5161620378494263,0.7096007466316223,46.0,11776.0,195.02025721408427,753664.0
48.51,5.300000190734863,5125.0,0.006387848407030106,0.0705769881606102,2.044217824935913,-0.0006831874488852918,1.5518280267715454,0.6896483898162842,47.0,12032.0,198.21825474710204,770048.0
60.12,5.099999904632568,5088.0,0.0065459758043289185,0.07257080078125,2.073914051055908,-0.0010985539993271232,1.5569454431533813,0.7071118354797363,48.0,12288.0,201.4388342651073,786432.0
62.32,4.400000095367432,5093.0,0.005351708736270666,0.0587971992790699,2.17053484916687,-0.0023146679159253836,1.398512363433838,0.7303779423236847,49.0,12544.0,204.6559829681646,802816.0
62.46,5.199999809265137,4781.0,0.0037211356684565544,0.0367228202521801,2.2169997692108154,-0.0032376099843531847,1.2822242975234985,0.731027364730835,50.0,12800.0,208.09252581000328,819200.0
64.8,4.599999904632568,4930.0,0.005643837153911591,0.0647989884018898,2.224924087524414,-0.003988346084952354,1.059844970703125,0.7732603400945663,51.0,13056.0,211.4159276690334,835584.0
83.56,4.400000095367432,4886.0,0.006876429542899132,0.0844523087143898,2.2256886959075928,-0.004547012969851494,1.1424039602279663,0.7312984764575958,52.0,13312.0,214.76987209613435,851968.0
85.46,4.300000190734863,4912.0,0.008118681609630585,0.1014811173081398,2.286933660507202,-0.003450550837442279,1.1124523878097534,0.7331268191337585,53.0,13568.0,218.10569576197304,868352.0
114.57,5.0,5082.0,0.005160846747457981,0.05572509765625,2.292710542678833,-0.0039676036685705185,0.9489920139312744,0.7632357776165009,54.0,13824.0,221.32975271716714,884736.0
96.47,4.800000190734863,5065.0,0.005621946882456541,0.0688883438706398,2.3285839557647705,-0.003163873450830579,0.9591665267944336,0.7518562376499176,55.0,14080.0,224.56492996611632,901120.0
89.68,5.199999809265137,5009.0,0.0049558901228010654,0.0548095703125,2.3466861248016357,-0.0059356349520385265,0.8156516551971436,0.7659887075424194,56.0,14336.0,227.836193413008,917504.0
126.91,4.400000095367432,5160.0,0.005735078360885382,0.0628255233168602,2.3687450885772705,-0.004790591541677713,0.6912668347358704,0.7735144197940826,57.0,14592.0,231.01163162314333,933888.0
143.31,4.300000190734863,5181.0,0.007941658608615398,0.1072794571518898,2.4350781440734863,-0.005490165203809738,0.5296481251716614,0.7726602405309677,58.0,14848.0,234.17440486396663,950272.0
209.02,4.099999904632568,5157.0,0.00813263189047575,0.1029052734375,2.4152894020080566,-0.008065837435424328,0.46742185950279236,0.7730412632226944,59.0,15104.0,237.35340610216372,966656.0
239.52,4.5,5151.0,0.007013218477368355,0.0852254256606102,2.4836525917053223,-0.0038291560485959053,0.4758319556713104,0.7153313457965851,60.0,15360.0,240.53469244018197,983040.0
274.08,4.5,5274.0,0.007992705330252647,0.1000569686293602,2.5140602588653564,-0.004554979503154755,0.36453723907470703,0.747376412153244,61.0,15616.0,243.64238247601315,999424.0
266.77,5.099999904632568,5229.0,0.008792798034846783,0.1150309219956398,2.5043420791625977,-0.007395028602331877,0.3768598139286041,0.7649426907300949,62.0,15872.0,246.7762068961747,1015808.0
260.11,4.900000095367432,4872.0,0.0076592788100242615,0.10040283203125,2.454315185546875,-0.00699852267280221,0.4089873135089874,0.7390855848789215,63.0,16128.0,250.13908948306926,1032192.0
290.06,4.0,4833.0,0.008796275593340397,0.114013671875,2.494025945663452,-0.006973863113671541,0.30835437774658203,0.6414438784122467,64.0,16384.0,253.52981110103428,1048576.0
310.81,4.099999904632568,4827.0,0.007793649565428495,0.1025797501206398,2.4798247814178467,-0.008098073303699493,0.201202392578125,0.7858660221099854,65.0,16640.0,256.92499914509244,1064960.0
340.81,4.300000190734863,4696.0,0.008044549264013767,0.1075032576918602,2.424067258834839,-0.007807078305631876,0.31041964888572693,0.7588934302330017,66.0,16896.0,260.4141354910098,1081344.0
334.59,4.5,4793.0,0.007492993026971817,0.0963338240981102,2.4432663917541504,-0.00924657192081213,0.3395780622959137,0.8043128848075867,67.0,17152.0,263.83274862216786,1097728.0
357.62,4.5,5000.0,0.008341552689671516,0.1112874373793602,2.4695017337799072,-0.007359711918979883,0.19396452605724335,0.8644891530275345,68.0,17408.0,267.11016527796164,1114112.0
371.63,4.199999809265137,4845.0,0.010267037898302078,0.13531494140625,2.490363836288452,-0.007273901253938675,0.15399231016635895,0.8913612142205238,69.0,17664.0,270.4921386791393,1130496.0
439.97,3.700000047683716,4635.0,0.006797799374908209,0.0841267928481102,2.46311354637146,-0.0066581410355865955,0.22740374505519867,0.8293939828872681,70.0,17920.0,274.02787798200734,1146880.0
423.31,4.0,5021.0,0.008622744120657444,0.1176961287856102,2.4473774433135986,-0.007739370688796043,0.38533714413642883,0.7532680630683899,71.0,18176.0,277.2916032001376,1163264.0
286.69,4.599999904632568,5097.0,0.00763387605547905,0.099853515625,2.4556617736816406,-0.00450690183788538,0.3836669623851776,0.7338783442974091,72.0,18432.0,280.5065219360404,1179648.0
300.12,4.699999809265137,5029.0,0.008909140713512897,0.1231282576918602,2.473073720932007,-0.008281783200800419,0.21178023517131805,0.7418650090694427,73.0,18688.0,283.7647956581786,1196032.0
333.1,4.699999809265137,5048.0,0.00927010178565979,0.132080078125,2.482656240463257,-0.008136202581226826,0.20597903430461884,0.739637941122055,74.0,18944.0,287.01096976711415,1212416.0
412.1,3.799999952316284,5139.0,0.010194843634963036,0.1400553435087204,2.4756109714508057,-0.0074273087084293365,0.27019351720809937,0.7224391102790833,75.0,19200.0,290.1998320161365,1228800.0
462.75,4.099999904632568,5039.0,0.008246056735515594,0.1089070662856102,2.4888718128204346,-0.005977315362542868,0.2361389845609665,0.7430466115474701,76.0,19456.0,293.4516215121839,1245184.0
390.86,4.5,4947.0,0.007335868198424578,0.0943806990981102,2.505955696105957,-0.006706687156111002,0.3036058247089386,0.7134207189083099,77.0,19712.0,296.7640560970176,1261568.0
391.54,4.400000095367432,4878.0,0.00981867779046297,0.1327921599149704,2.483586072921753,-0.009044530801475048,0.15805301070213318,0.8415489792823792,78.0,19968.0,300.12318363110535,1277952.0
404.9,3.9000000953674316,4960.0,0.00846593827009201,0.1104329451918602,2.4743778705596924,-0.008543726988136768,0.31494221091270447,0.7597836852073669,79.0,20224.0,303.4266136919614,1294336.0
348.21,3.4000000953674316,5151.0,0.006467811297625303,0.0797526016831398,2.4798600673675537,-0.007334520574659109,0.3411979675292969,0.7276016175746918,80.0,20480.0,306.60782741196454,1310720.0
321.96,4.0,5085.0,0.007441522553563118,0.0965983048081398,2.4612529277801514,-0.008406994864344597,0.3173578083515167,0.7366563677787781,81.0,20736.0,309.8305688381661,1327104.0
303.45,4.800000190734863,5033.0,0.006896516308188438,0.0856119766831398,2.450910806655884,-0.008233829401433468,0.20227080583572388,0.7441290020942688,82.0,20992.0,313.0863433929626,1343488.0
391.28,4.400000095367432,5139.0,0.011258858256042004,0.1532796174287796,2.425478219985962,-0.00942168664187193,0.13009975850582123,0.7427450120449066,83.0,21248.0,316.2748758660164,1359872.0
482.6,4.099999904632568,5074.0,0.011150051839649677,0.1551106721162796,2.47031831741333,-0.007473757024854422,0.18122176826000214,0.7757839262485504,84.0,21504.0,319.50435872818343,1376256.0
570.64,3.4000000953674316,4701.0,0.009082818403840065,0.1248982772231102,2.4696364402770996,-0.007726708892732859,0.16707740724086761,0.8095264583826065,85.0,21760.0,322.990085687954,1392640.0
549.91,3.5999999046325684,5018.0,0.008116921409964561,0.1072184219956398,2.477743148803711,-0.007897007279098034,0.19363699853420258,0.8374763578176498,86.0,22016.0,326.2555706591811,1409024.0
503.39,3.9000000953674316,4785.0,0.009446905925869942,0.1306355744600296,2.4905202388763428,-0.007006435189396143,0.2923261225223541,0.758945569396019,87.0,22272.0,329.68021980603226,1425408.0
429.29,4.400000095367432,4999.0,0.007880833931267262,0.1034139022231102,2.49910306930542,-0.005787947680801153,0.3254549205303192,0.7530413120985031,88.0,22528.0,332.95856371405534,1441792.0
411.37,4.599999904632568,4898.0,0.007564743980765343,0.09808349609375,2.478147268295288,-0.01001773215830326,0.24637062847614288,0.7856872230768204,89.0,22784.0,336.304204858141,1458176.0
414.34,4.400000095367432,4677.0,0.007604024838656187,0.09857177734375,2.499368906021118,-0.0059944330714643,0.24154968559741974,0.7915250658988953,90.0,23040.0,339.80743319913745,1474560.0
381.88,5.0,4918.0,0.007969827391207218,0.1052042618393898,2.48490834236145,-0.005783786531537771,0.3188895583152771,0.8035369515419006,91.0,23296.0,343.13945976202376,1490944.0
365.61,5.599999904632568,5039.0,0.007006295025348663,0.0859375,2.4805383682250977,-0.007759836968034506,0.3852492570877075,0.7747922241687775,92.0,23552.0,346.3914917779621,1507328.0
418.31,4.5,5101.0,0.009524165652692318,0.1319987028837204,2.4967458248138428,-0.009735205210745335,0.2191513180732727,0.7729963958263397,93.0,23808.0,349.6035614060238,1523712.0
424.33,4.199999809265137,5045.0,0.007402487099170685,0.0953165665268898,2.49470591545105,-0.010260564275085926,0.20119066536426544,0.7915689647197723,94.0,24064.0,352.85153536498547,1540096.0
459.26,3.5,4991.0,0.009068083018064499,0.1201171875,2.4973154067993164,-0.008570251055061817,0.13909651339054108,0.8073811233043671,95.0,24320.0,356.1345233831089,1556480.0
473.58,3.799999952316284,5100.0,0.0092319929972291,0.11663818359375,2.487746238708496,-0.010421124286949635,0.3418893814086914,0.7138707041740417,96.0,24576.0,359.3472676121164,1572864.0
472.96,4.199999809265137,4956.0,0.00929445680230856,0.12689208984375,2.4952690601348877,-0.009344598278403282,0.24357455968856812,0.7680320590734482,97.0,24832.0,362.65344632510096,1589248.0
432.37,4.599999904632568,4868.0,0.007028586696833372,0.0877889022231102,2.493713855743408,-0.009392873384058475,0.3160300552845001,0.7139906287193298,98.0,25088.0,366.01928661903366,1605632.0
392.63,5.099999904632568,4930.0,0.010287437587976456,0.1429036408662796,2.499680757522583,-0.00739021273329854,0.2994571328163147,0.8029270023107529,99.0,25344.0,369.34315598011017,1622016.0
424.85,4.300000190734863,4895.0,0.008908990770578384,0.1167195662856102,2.4796226024627686,-0.004811318125575781,0.29300299286842346,0.7725617587566376,100.0,25600.0,372.69088248116896,1638400.0
375.38,4.800000190734863,4921.0,0.007204139139503241,0.093994140625,2.4754996299743652,-0.007637409493327141,0.37241554260253906,0.7806750535964966,101.0,25856.0,376.02034177910537,1654784.0
363.31,4.800000190734863,4726.0,0.008782514370977879,0.1119791641831398,2.455982208251953,-0.008368562906980515,0.23696525394916534,0.7718243151903152,102.0,26112.0,379.48776342812926,1671168.0
376.14,3.9000000953674316,4667.0,0.010821953415870667,0.1484578400850296,2.4576804637908936,-0.007321080658584833,0.2690673768520355,0.707953006029129,103.0,26368.0,382.99857398308814,1687552.0
406.56,3.4000000953674316,4996.0,0.010264785028994083,0.1400146484375,2.4856722354888916,-0.0076698786579072475,0.19046242535114288,0.7136875987052917,104.0,26624.0,386.2783847870305,1703936.0
428.9,3.5,5023.0,0.010878817178308964,0.1507364958524704,2.4607768058776855,-0.006799857597798109,0.34277892112731934,0.7107937335968018,105.0,26880.0,389.54054472805,1720320.0
